country,year,BIPpk,Lebenserwartung,Fertilitätsrate,iso3c,region,income
Algeria,1991,9927.00326553771,67.27,4.479,DZA,Middle East & North Africa,Upper middle income
Algeria,1992,9870.94224102592,67.575,4.223,DZA,Middle East & North Africa,Upper middle income
Algeria,1997,9507.11753175466,69.323,2.988,DZA,Middle East & North Africa,Upper middle income
Algeria,1961,,46.599,7.573,DZA,Middle East & North Africa,Upper middle income
Algeria,1962,,47.056,7.614,DZA,Middle East & North Africa,Upper middle income
Algeria,1960,,46.141,7.524,DZA,Middle East & North Africa,Upper middle income
Ecuador,1963,,54.635,6.646,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1961,,53.547,6.7,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1962,,54.098,6.676,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1996,7683.63100057191,71.348,3.345,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1960,,52.982,6.721,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1994,7712.78729129386,70.587,3.461,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1995,7716.33065917559,70.972,3.403,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1983,,65.246,4.395,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1984,,65.814,4.293,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1985,,66.371,4.195,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1986,,66.911,4.1,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1987,,67.436,4.007,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1988,,67.943,3.917,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1989,,68.431,3.829,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1990,7462.64541597982,68.899,3.744,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1991,7603.38558540024,69.347,3.665,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1992,7587.61042250037,69.777,3.591,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1993,7564.15537859652,70.189,3.524,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1967,,56.676,6.436,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1997,7849.6412637688,71.716,3.288,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1998,7941.91889701133,72.075,3.228,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1999,7417.35779463855,72.425,3.166,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2000,7357.01513726519,72.761,3.102,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2001,7514.06053544866,73.078,3.037,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2002,7685.73525057717,73.371,2.972,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2003,7761.42524943925,73.641,2.911,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2004,8258.67584521659,73.887,2.853,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2005,8551.35030959605,74.112,2.8,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1964,,55.158,6.61,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1965,,55.669,6.564,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1966,,56.174,6.507,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1980,,63.512,4.73,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1968,,57.181,6.351,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1969,,57.69,6.252,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1970,,58.203,6.138,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1971,,58.718,6.011,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1972,,59.232,5.873,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1973,,59.745,5.727,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1974,,60.258,5.577,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1975,,60.774,5.426,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1976,,61.298,5.276,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1977,,61.834,5.13,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1978,,62.382,4.989,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1979,,62.942,4.855,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2008,9229.53430421072,74.705,2.675,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1981,,64.089,4.612,ECU,Latin America & Caribbean,Upper middle income
Ecuador,1982,,64.669,4.501,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2011,9883.58002854238,75.289,2.59,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2012,10285.8667382719,75.495,2.567,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2013,10634.2778933041,75.707,2.544,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2014,10868.1194141035,75.923,2.522,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2015,10704.2732626449,76.143,2.499,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2016,10394.0607595063,76.365,2.475,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2017,10453.7098956813,76.584,2.451,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2018,10412.1992692172,,,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2006,8779.61193097724,74.319,2.753,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2007,8823.05187102524,74.514,2.711,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2009,9131.86843047269,74.895,2.643,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2010,9304.72808586679,75.089,2.615,ECU,Latin America & Caribbean,Upper middle income
Ecuador,2019,,,,ECU,Latin America & Caribbean,Upper middle income
Estonia,1977,,69.1469512195122,2.06,EST,Europe & Central Asia,High income
Estonia,1967,,69.8021219512195,1.9,EST,Europe & Central Asia,High income
Estonia,1968,,69.8829268292683,2.03,EST,Europe & Central Asia,High income
Estonia,1969,,69.9280975609756,2.13,EST,Europe & Central Asia,High income
Estonia,1966,,69.6811951219512,1.87,EST,Europe & Central Asia,High income
Estonia,1971,,69.9053414634146,2.19,EST,Europe & Central Asia,High income
Estonia,1972,,69.8328292682927,2.13,EST,Europe & Central Asia,High income
Estonia,1973,,69.7245853658537,2.06,EST,Europe & Central Asia,High income
Estonia,1970,,69.9370975609756,2.17,EST,Europe & Central Asia,High income
Estonia,1975,,69.4413170731707,2.04,EST,Europe & Central Asia,High income
Estonia,1976,,69.2900243902439,2.07,EST,Europe & Central Asia,High income
Estonia,2017,29916.356908192,77.6414634146342,1.6,EST,Europe & Central Asia,High income
Estonia,1978,,69.0262682926829,2.02,EST,Europe & Central Asia,High income
Estonia,1979,,68.9385853658537,2,EST,Europe & Central Asia,High income
Estonia,1980,,68.9056341463415,2.02,EST,Europe & Central Asia,High income
Estonia,1981,,68.9780487804878,2.07,EST,Europe & Central Asia,High income
Estonia,1982,,69.1268292682927,2.07,EST,Europe & Central Asia,High income
Estonia,1983,,69.3756097560976,2.16,EST,Europe & Central Asia,High income
Estonia,1984,,69.2780487804878,2.17,EST,Europe & Central Asia,High income
Estonia,1985,,69.3804878048781,2.13,EST,Europe & Central Asia,High income
Estonia,1986,,70.0853658536585,2.18,EST,Europe & Central Asia,High income
Estonia,1974,,69.5902195121951,2.07,EST,Europe & Central Asia,High income
Estonia,2001,16803.5186789525,70.2585365853659,1.32,EST,Europe & Central Asia,High income
Estonia,2002,17937.8319791363,70.9048780487805,1.36,EST,Europe & Central Asia,High income
Estonia,2003,19389.4423083658,71.3170731707317,1.37,EST,Europe & Central Asia,High income
Estonia,2004,20733.538079237,71.909756097561,1.47,EST,Europe & Central Asia,High income
Estonia,2005,22807.1827469547,72.5682926829268,1.52,EST,Europe & Central Asia,High income
Estonia,2006,25298.646049925,72.6914634146341,1.58,EST,Europe & Central Asia,High income
Estonia,2007,27383.4695578858,72.8146341463415,1.69,EST,Europe & Central Asia,High income
Estonia,2008,25968.9728072711,73.7707317073171,1.72,EST,Europe & Central Asia,High income
Estonia,2009,22187.9264018728,74.8243902439024,1.7,EST,Europe & Central Asia,High income
Estonia,2010,22740.9720038708,75.4292682926829,1.72,EST,Europe & Central Asia,High income
Estonia,2011,24543.0674715452,76.2292682926829,1.61,EST,Europe & Central Asia,High income
Estonia,2012,25691.9996357991,76.3268292682927,1.56,EST,Europe & Central Asia,High income
Estonia,2013,26282.9088374806,77.1414634146341,1.52,EST,Europe & Central Asia,High income
Estonia,2014,27113.1201129961,77.0341463414634,1.54,EST,Europe & Central Asia,High income
Estonia,2015,27610.2419529994,77.590243902439,1.58,EST,Europe & Central Asia,High income
Estonia,2016,28565.2729101724,77.6414634146342,1.6,EST,Europe & Central Asia,High income
Estonia,1990,,69.4756097560976,2.05,EST,Europe & Central Asia,High income
Estonia,2018,30990.514554788,,,EST,Europe & Central Asia,High income
Estonia,2019,,,,EST,Europe & Central Asia,High income
Estonia,1993,,67.909756097561,1.49,EST,Europe & Central Asia,High income
Estonia,1994,,66.5,1.42,EST,Europe & Central Asia,High income
Estonia,1995,11361.8462429184,67.5439024390244,1.38,EST,Europe & Central Asia,High income
Estonia,1996,12144.5950918986,69.6121951219512,1.37,EST,Europe & Central Asia,High income
Estonia,1997,13733.2848117095,69.809756097561,1.32,EST,Europe & Central Asia,High income
Estonia,1998,14436.7289529188,69.3585365853659,1.28,EST,Europe & Central Asia,High income
Estonia,1999,14270.9983363474,70.0634146341463,1.3,EST,Europe & Central Asia,High income
Estonia,1987,,70.6439024390244,2.27,EST,Europe & Central Asia,High income
Estonia,1988,,70.6975609756098,2.27,EST,Europe & Central Asia,High income
Estonia,1989,,70.0390243902439,2.22,EST,Europe & Central Asia,High income
Estonia,1962,,68.7410243902439,1.95,EST,Europe & Central Asia,High income
Estonia,1991,,69.3731707317073,1.8,EST,Europe & Central Asia,High income
Estonia,1992,,68.8634146341464,1.71,EST,Europe & Central Asia,High income
Estonia,1965,,69.5176341463415,1.88,EST,Europe & Central Asia,High income
Estonia,1961,,68.3608048780488,1.98,EST,Europe & Central Asia,High income
Estonia,2000,15703.0274678557,70.4170731707317,1.36,EST,Europe & Central Asia,High income
Estonia,1960,,67.9029024390244,1.98,EST,Europe & Central Asia,High income
Estonia,1963,,69.0535609756098,1.89,EST,Europe & Central Asia,High income
Estonia,1964,,69.3099268292683,1.94,EST,Europe & Central Asia,High income
"Egypt, Arab Rep.",1962,,49.134,6.673,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1961,,48.609,6.696,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1966,,50.945,6.529,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1965,,50.545,6.577,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1995,6282.19251872806,66.779,3.844,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1963,,49.628,6.646,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1964,,50.101,6.615,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1960,,48.042,6.716,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1984,,61.091,5.383,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1985,,61.806,5.293,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1986,,62.487,5.182,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1987,,63.11,5.052,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1988,,63.662,4.906,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1989,,64.143,4.747,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1990,5897.86889758915,64.572,4.58,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1991,5830.25377634381,64.978,4.413,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1992,5962.05569479849,65.392,4.253,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1993,6010.63949696725,65.831,4.103,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1994,6125.15600959817,66.298,3.967,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1968,,51.592,6.399,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1996,6464.14247806121,67.249,3.733,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1997,6683.54966283873,67.68,3.629,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1998,6916.77308555825,68.051,3.529,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1999,7192.56779139259,68.357,3.432,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2000,7504.4625312745,68.602,3.34,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2001,7623.44564308409,68.796,3.253,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2002,7660.17484875027,68.961,3.173,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2003,7759.23637776372,69.116,3.106,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2004,7930.18378632738,69.271,3.052,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2005,8136.54463130839,69.434,3.019,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2006,8540.71876979869,69.608,3.013,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1967,,51.292,6.469,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1981,,58.995,5.567,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1969,,51.865,6.319,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1970,,52.146,6.233,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1971,,52.479,6.144,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1972,,52.894,6.056,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1973,,53.408,5.974,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1974,,54.021,5.899,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1975,,54.717,5.833,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1976,,55.465,5.778,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1977,,56.222,5.731,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1978,,56.958,5.69,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1979,,57.659,5.65,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1980,,58.332,5.61,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2007,8987.25309570762,69.788,3.037,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1982,,59.671,5.516,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",1983,,60.372,5.456,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2010,10019.3097059847,70.349,3.233,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2011,9982.84570166468,70.543,3.311,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2012,9981.55196131653,70.736,3.377,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2013,9970.97576566922,70.928,3.421,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2014,10032.4820518735,71.117,3.441,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2015,10242.534355286,71.302,3.436,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2016,10460.9064179981,71.482,3.41,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2017,10672.8002220182,71.656,3.37,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2018,11013.7354927259,,,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2019,,,,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2008,9460.62610462765,69.971,3.085,EGY,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",2009,9719.85415855944,70.159,3.154,EGY,Middle East & North Africa,Lower middle income
Eritrea,1978,,46.059,6.636,ERI,Sub-Saharan Africa,Low income
Eritrea,1967,,42.015,6.706,ERI,Sub-Saharan Africa,Low income
Eritrea,1968,,42.394,6.686,ERI,Sub-Saharan Africa,Low income
Eritrea,1969,,42.773,6.667,ERI,Sub-Saharan Africa,Low income
Eritrea,1970,,43.156,6.65,ERI,Sub-Saharan Africa,Low income
Eritrea,1971,,43.545,6.636,ERI,Sub-Saharan Africa,Low income
Eritrea,1972,,43.934,6.624,ERI,Sub-Saharan Africa,Low income
Eritrea,1973,,44.316,6.615,ERI,Sub-Saharan Africa,Low income
Eritrea,1974,,44.691,6.609,ERI,Sub-Saharan Africa,Low income
Eritrea,1975,,45.054,6.608,ERI,Sub-Saharan Africa,Low income
Eritrea,1976,,45.404,6.613,ERI,Sub-Saharan Africa,Low income
Eritrea,1977,,45.739,6.622,ERI,Sub-Saharan Africa,Low income
Eritrea,2018,,,,ERI,Sub-Saharan Africa,Low income
Eritrea,1979,,46.364,6.652,ERI,Sub-Saharan Africa,Low income
Eritrea,1980,,46.654,6.668,ERI,Sub-Saharan Africa,Low income
Eritrea,1981,,46.927,6.683,ERI,Sub-Saharan Africa,Low income
Eritrea,1982,,47.187,6.693,ERI,Sub-Saharan Africa,Low income
Eritrea,1983,,47.441,6.697,ERI,Sub-Saharan Africa,Low income
Eritrea,1984,,47.695,6.693,ERI,Sub-Saharan Africa,Low income
Eritrea,1985,,47.956,6.68,ERI,Sub-Saharan Africa,Low income
Eritrea,1986,,48.23,6.659,ERI,Sub-Saharan Africa,Low income
Eritrea,1987,,48.522,6.631,ERI,Sub-Saharan Africa,Low income
Eritrea,1988,,48.841,6.596,ERI,Sub-Saharan Africa,Low income
Eritrea,1989,,49.192,6.552,ERI,Sub-Saharan Africa,Low income
Eritrea,2003,2388.54668026041,57.191,5.073,ERI,Sub-Saharan Africa,Low income
Eritrea,2004,2317.34987942453,57.932,5.007,ERI,Sub-Saharan Africa,Low income
Eritrea,2005,2287.15097564887,58.707,4.945,ERI,Sub-Saharan Africa,Low income
Eritrea,2006,2193.92950634076,59.487,4.881,ERI,Sub-Saharan Africa,Low income
Eritrea,2007,2167.06423625411,60.243,4.812,ERI,Sub-Saharan Africa,Low income
Eritrea,2008,1912.77488402073,60.952,4.737,ERI,Sub-Saharan Africa,Low income
Eritrea,2009,1950.53333913758,61.602,4.656,ERI,Sub-Saharan Africa,Low income
Eritrea,2010,1961.57171367473,62.193,4.571,ERI,Sub-Saharan Africa,Low income
Eritrea,2011,2102.95405980347,62.732,4.486,ERI,Sub-Saharan Africa,Low income
Eritrea,2012,,63.238,4.407,ERI,Sub-Saharan Africa,Low income
Eritrea,2013,,63.726,4.335,ERI,Sub-Saharan Africa,Low income
Eritrea,2014,,64.201,4.273,ERI,Sub-Saharan Africa,Low income
Eritrea,2015,,64.664,4.217,ERI,Sub-Saharan Africa,Low income
Eritrea,2016,,65.111,4.164,ERI,Sub-Saharan Africa,Low income
Eritrea,2017,,65.538,4.112,ERI,Sub-Saharan Africa,Low income
Eritrea,1991,,50.04,6.423,ERI,Sub-Saharan Africa,Low income
Eritrea,2019,,,,ERI,Sub-Saharan Africa,Low income
Eritrea,1993,1755.93611462551,51.1,6.223,ERI,Sub-Saharan Africa,Low income
Eritrea,1994,2147.94848400772,51.696,6.1,ERI,Sub-Saharan Africa,Low income
Eritrea,1995,2223.58601505452,52.316,5.965,ERI,Sub-Saharan Africa,Low income
Eritrea,1996,2438.04521658055,52.938,5.825,ERI,Sub-Saharan Africa,Low income
Eritrea,1997,2632.40256837544,53.548,5.686,ERI,Sub-Saharan Africa,Low income
Eritrea,1998,2665.40061754343,54.137,5.553,ERI,Sub-Saharan Africa,Low income
Eritrea,1999,2628.85708744807,54.707,5.43,ERI,Sub-Saharan Africa,Low income
Eritrea,2000,2485.15631856786,55.273,5.321,ERI,Sub-Saharan Africa,Low income
Eritrea,2001,2609.06763402581,55.864,5.227,ERI,Sub-Saharan Africa,Low income
Eritrea,2002,2572.29819026782,56.5,5.145,ERI,Sub-Saharan Africa,Low income
Eritrea,1990,,49.588,6.496,ERI,Sub-Saharan Africa,Low income
Eritrea,1961,,39.075,6.868,ERI,Sub-Saharan Africa,Low income
Eritrea,1992,1534.69223789574,50.545,6.332,ERI,Sub-Saharan Africa,Low income
Eritrea,1963,,40.259,6.806,ERI,Sub-Saharan Africa,Low income
Eritrea,1964,,40.768,6.778,ERI,Sub-Saharan Africa,Low income
Eritrea,1965,,41.221,6.752,ERI,Sub-Saharan Africa,Low income
Eritrea,1966,,41.63,6.728,ERI,Sub-Saharan Africa,Low income
Eritrea,1962,,39.693,6.837,ERI,Sub-Saharan Africa,Low income
Eritrea,1960,,38.419,6.899,ERI,Sub-Saharan Africa,Low income
Spain,1965,,70.8092682926829,2.94,ESP,Europe & Central Asia,High income
Spain,1967,,71.2529268292683,2.94,ESP,Europe & Central Asia,High income
Spain,1964,,70.399756097561,3.01,ESP,Europe & Central Asia,High income
Spain,1969,,71.0575609756098,2.86,ESP,Europe & Central Asia,High income
Spain,1966,,71.0551219512195,2.91,ESP,Europe & Central Asia,High income
Spain,1998,27473.3069596232,78.6658536585366,1.13,ESP,Europe & Central Asia,High income
Spain,1968,,71.5378048780488,2.87,ESP,Europe & Central Asia,High income
Spain,1960,,69.1092682926829,2.86,ESP,Europe & Central Asia,High income
Spain,1961,,69.4804878048781,2.77,ESP,Europe & Central Asia,High income
Spain,1962,,69.5190243902439,2.8,ESP,Europe & Central Asia,High income
Spain,1963,,69.6812195121951,2.88,ESP,Europe & Central Asia,High income
Spain,1989,,76.8136585365854,1.4,ESP,Europe & Central Asia,High income
Spain,1990,23758.7280977593,76.8375609756098,1.36,ESP,Europe & Central Asia,High income
Spain,1991,24301.6921936592,76.9712195121951,1.33,ESP,Europe & Central Asia,High income
Spain,1992,24407.675543355,77.41,1.31,ESP,Europe & Central Asia,High income
Spain,1993,24030.9776596201,77.5465853658537,1.26,ESP,Europe & Central Asia,High income
Spain,1994,24486.8229291387,77.9014634146342,1.19,ESP,Europe & Central Asia,High income
Spain,1995,25051.2336818993,77.9807317073171,1.16,ESP,Europe & Central Asia,High income
Spain,1996,25614.3894951727,78.1204878048781,1.14,ESP,Europe & Central Asia,High income
Spain,1997,26448.3786561369,78.6041463414634,1.15,ESP,Europe & Central Asia,High income
Spain,1971,,71.630243902439,2.9,ESP,Europe & Central Asia,High income
Spain,1972,,72.8180487804878,2.87,ESP,Europe & Central Asia,High income
Spain,1999,28589.3085949046,78.7170731707317,1.17,ESP,Europe & Central Asia,High income
Spain,2000,29967.1314474464,78.9658536585366,1.22,ESP,Europe & Central Asia,High income
Spain,2001,30950.5732327814,79.3682926829268,1.23,ESP,Europe & Central Asia,High income
Spain,2002,31395.2760183926,79.5682926829268,1.25,ESP,Europe & Central Asia,High income
Spain,2003,31815.4213391699,79.619512195122,1.3,ESP,Europe & Central Asia,High income
Spain,2004,32261.4444925784,79.8707317073171,1.31,ESP,Europe & Central Asia,High income
Spain,2005,32901.9877322306,80.1707317073171,1.33,ESP,Europe & Central Asia,High income
Spain,2006,33700.8521141386,80.8219512195122,1.36,ESP,Europe & Central Asia,High income
Spain,2007,34329.6470032958,80.8731707317073,1.38,ESP,Europe & Central Asia,High income
Spain,2008,34163.9463911854,81.1756097560976,1.45,ESP,Europe & Central Asia,High income
Spain,1970,,72.0273170731707,2.84,ESP,Europe & Central Asia,High income
Spain,1984,,76.2953658536586,1.73,ESP,Europe & Central Asia,High income
Spain,1985,,76.259512195122,1.64,ESP,Europe & Central Asia,High income
Spain,1973,,72.6107317073171,2.84,ESP,Europe & Central Asia,High income
Spain,1974,,72.969756097561,2.88,ESP,Europe & Central Asia,High income
Spain,1975,,73.3187804878049,2.77,ESP,Europe & Central Asia,High income
Spain,1976,,73.6426829268293,2.77,ESP,Europe & Central Asia,High income
Spain,1977,,74.1319512195122,2.65,ESP,Europe & Central Asia,High income
Spain,1978,,74.2956097560976,2.54,ESP,Europe & Central Asia,High income
Spain,1979,,74.8187804878049,2.37,ESP,Europe & Central Asia,High income
Spain,1980,,75.3492682926829,2.22,ESP,Europe & Central Asia,High income
Spain,1981,,75.5285365853659,2.04,ESP,Europe & Central Asia,High income
Spain,1982,,76.1341463414634,1.94,ESP,Europe & Central Asia,High income
Spain,1983,,75.9090243902439,1.8,ESP,Europe & Central Asia,High income
Spain,2009,32652.5121822546,81.4756097560976,1.38,ESP,Europe & Central Asia,High income
Spain,2010,32507.0939660629,81.6268292682927,1.37,ESP,Europe & Central Asia,High income
Spain,1986,,76.5104878048781,1.56,ESP,Europe & Central Asia,High income
Spain,1987,,76.7280487804878,1.49,ESP,Europe & Central Asia,High income
Spain,1988,,76.7470731707317,1.45,ESP,Europe & Central Asia,High income
Spain,2014,31195.4052422035,83.2292682926829,1.32,ESP,Europe & Central Asia,High income
Spain,2015,32357.4740440962,82.8317073170732,1.33,ESP,Europe & Central Asia,High income
Spain,2016,33356.2233860542,83.3292682926829,1.34,ESP,Europe & Central Asia,High income
Spain,2017,34269.1162384896,83.3292682926829,1.34,ESP,Europe & Central Asia,High income
Spain,2018,35055.6630250429,,,ESP,Europe & Central Asia,High income
Spain,2019,,,,ESP,Europe & Central Asia,High income
Spain,2011,32068.2709273108,82.4756097560976,1.34,ESP,Europe & Central Asia,High income
Spain,2012,31109.1874649142,82.4268292682927,1.32,ESP,Europe & Central Asia,High income
Spain,2013,30678.9172969914,83.0780487804878,1.27,ESP,Europe & Central Asia,High income
Ethiopia,1979,,43.881,7.271,ETH,Sub-Saharan Africa,Low income
Ethiopia,1975,,44.044,7.143,ETH,Sub-Saharan Africa,Low income
Ethiopia,1976,,44.116,7.167,ETH,Sub-Saharan Africa,Low income
Ethiopia,1978,,44.016,7.23,ETH,Sub-Saharan Africa,Low income
Ethiopia,1969,,42.659,6.937,ETH,Sub-Saharan Africa,Low income
Ethiopia,1970,,42.944,6.978,ETH,Sub-Saharan Africa,Low income
Ethiopia,1971,,43.213,7.02,ETH,Sub-Saharan Africa,Low income
Ethiopia,1972,,43.465,7.06,ETH,Sub-Saharan Africa,Low income
Ethiopia,1973,,43.693,7.094,ETH,Sub-Saharan Africa,Low income
Ethiopia,1974,,43.894,7.121,ETH,Sub-Saharan Africa,Low income
Ethiopia,1988,,46.194,7.347,ETH,Sub-Saharan Africa,Low income
Ethiopia,1989,,46.667,7.298,ETH,Sub-Saharan Africa,Low income
Ethiopia,1977,,44.103,7.195,ETH,Sub-Saharan Africa,Low income
Ethiopia,2018,1794.29080577691,,,ETH,Sub-Saharan Africa,Low income
Ethiopia,2019,,,,ETH,Sub-Saharan Africa,Low income
Ethiopia,1980,,43.747,7.316,ETH,Sub-Saharan Africa,Low income
Ethiopia,1981,,43.675,7.36,ETH,Sub-Saharan Africa,Low income
Ethiopia,1982,,43.712,7.397,ETH,Sub-Saharan Africa,Low income
Ethiopia,1983,,43.885,7.424,ETH,Sub-Saharan Africa,Low income
Ethiopia,1984,,44.199,7.437,ETH,Sub-Saharan Africa,Low income
Ethiopia,1985,,44.633,7.435,ETH,Sub-Saharan Africa,Low income
Ethiopia,1986,,45.147,7.418,ETH,Sub-Saharan Africa,Low income
Ethiopia,1987,,45.682,7.387,ETH,Sub-Saharan Africa,Low income
Ethiopia,2001,653.629770969739,52.595,6.407,ETH,Sub-Saharan Africa,Low income
