state,year,names,plate,region,region.name,price,income,pop,intrate
17,1989,Illinois,IL,3,Southeast,104.2463128,11.3417024,11409782,4.337642231
17,1990,Illinois,IL,3,Southeast,104.0805312,11.33951802,11453316,4.10037958
17,1991,Illinois,IL,3,Southeast,103.8636534,11.1806855,11568964,4.823734992
17,1992,Illinois,IL,3,Southeast,104.6363962,11.59572611,11694184,5.191206647
17,1993,Illinois,IL,3,Southeast,105.0323906,11.39922078,11809579,4.217196001
17,1994,Illinois,IL,3,Southeast,107.3294033,11.59660631,11912585,5.785543132
17,1995,Illinois,IL,3,Southeast,107.8526343,11.75348807,12008437,4.476134541
17,1996,Illinois,IL,3,Southeast,108.7119956,11.9718096,12101997,4.729811714
17,1997,Illinois,IL,3,Southeast,109.0652879,12.12343843,12185715,4.56642359
17,1998,Illinois,IL,3,Southeast,110.4722577,12.50607406,12271847,4.511395918
17,1999,Illinois,IL,3,Southeast,112.5003946,12.57574966,12359020,5.002003959
17,2000,Illinois,IL,3,Southeast,115.8501258,12.96557435,12438824,4.466188848
17,2001,Illinois,IL,3,Southeast,119.8305509,12.87430962,12517168,4.526268796
17,2002,Illinois,IL,3,Southeast,125.1629276,13.07277534,12586447,4.878279801
17,2003,Illinois,IL,3,Southeast,129.4448768,13.15753892,12653544,3.867442788
18,1975,Indiana,IN,3,Southeast,99.10867335,8.049425086,5351080,1.152453877
18,1976,Indiana,IN,3,Southeast,98.23809796,8.478192237,5371552,3.807994893
18,1977,Indiana,IN,3,Southeast,102.8717168,8.754905042,5405075,1.887272187
18,1978,Indiana,IN,3,Southeast,109.6458446,8.910984716,5446403,0.563866355
18,1979,Indiana,IN,3,Southeast,109.5000178,8.660437595,5474909,-2.183961945
18,1980,Indiana,IN,3,Southeast,100,8.187951273,5490721,-1.588749351
18,1981,Indiana,IN,3,Southeast,95.544308,8.184266702,5480440,5.105396523
18,1982,Indiana,IN,3,Southeast,88.28833662,8.011588402,5467918,7.125531391
18,1983,Indiana,IN,3,Southeast,86.72287344,8.139604136,5450396,8.167583643
18,1984,Indiana,IN,3,Southeast,84.33508302,8.754486545,5458322,8.979588301
18,1985,Indiana,IN,3,Southeast,84.6441972,8.877271098,5459214,7.684972082
18,1986,Indiana,IN,3,Southeast,87.34902868,9.148496506,5454103,6.907755087
18,1987,Indiana,IN,3,Southeast,88.31682867,9.240549686,5473023,5.36638778
18,1988,Indiana,IN,3,Southeast,89.02045068,9.431340227,5491733,5.855133013
18,1989,Indiana,IN,3,Southeast,88.42637308,9.652505026,5523679,4.337642231
18,1990,Indiana,IN,3,Southeast,86.76663376,9.592036996,5557798,4.10037958
18,1991,Indiana,IN,3,Southeast,86.77111615,9.451064136,5616388,4.823734992
18,1992,Indiana,IN,3,Southeast,87.77299766,9.812969569,5674547,5.191206647
18,1993,Indiana,IN,3,Southeast,88.313224,9.854647342,5739019,4.217196001
18,1994,Indiana,IN,3,Southeast,90.24186384,10.08162489,5793526,5.785543132
18,1995,Indiana,IN,3,Southeast,91.73571859,10.05766235,5851459,4.476134541
18,1996,Indiana,IN,3,Southeast,93.78972872,10.19810412,5906013,4.729811714
18,1997,Indiana,IN,3,Southeast,95.15506395,10.29234179,5955267,4.56642359
18,1998,Indiana,IN,3,Southeast,97.45238974,10.74658864,5998880,4.511395918
18,1999,Indiana,IN,3,Southeast,98.4879499,10.83944572,6044969,5.002003959
18,2000,Indiana,IN,3,Southeast,98.39545367,11.18500205,6091535,4.466188848
18,2001,Indiana,IN,3,Southeast,100.8097485,11.07137271,6126470,4.526268796
18,2002,Indiana,IN,3,Southeast,102.1760345,11.26934795,6156913,4.878279801
18,2003,Indiana,IN,3,Southeast,103.4013982,11.5313197,6195643,3.867442788
19,1975,Iowa,IA,4,Great Lakes,96.35491415,8.456623438,2881425,0.691269355
19,1976,Iowa,IA,4,Great Lakes,103.5697023,8.35054928,2903770,2.371704493
19,1977,Iowa,IA,4,Great Lakes,107.9876793,8.61070135,2914308,1.272046737
19,1978,Iowa,IA,4,Great Lakes,112.889089,9.135568809,2919008,0.009544784
19,1979,Iowa,IA,4,Great Lakes,111.3124507,8.710219724,2916803,-1.252742855
19,1980,Iowa,IA,4,Great Lakes,100,8.319507635,2914018,1.106110535
19,1981,Iowa,IA,4,Great Lakes,85.1827111,8.39670402,2907985,2.575770374
19,1982,Iowa,IA,4,Great Lakes,75.87362218,7.995132067,2888190,4.318064821
19,1983,Iowa,IA,4,Great Lakes,77.91199733,8.108690165,2870547,9.908523123
19,1984,Iowa,IA,4,Great Lakes,76.50275789,8.861141122,2858615,9.154992089
19,1985,Iowa,IA,4,Great Lakes,75.35038664,8.93844749,2829684,7.660389081
19,1986,Iowa,IA,4,Great Lakes,75.70266045,9.248418859,2791969,7.720907796
19,1987,Iowa,IA,4,Great Lakes,74.23051092,9.40070628,2767006,6.466537406
19,1988,Iowa,IA,4,Great Lakes,72.14027442,9.178800091,2768393,4.813917305
19,1989,Iowa,IA,4,Great Lakes,72.70235925,9.511399158,2770590,5.242749891
19,1990,Iowa,IA,4,Great Lakes,73.41271755,9.54814327,2781018,5.305062552
19,1991,Iowa,IA,4,Great Lakes,74.81160267,9.550702604,2797613,6.127210397
19,1992,Iowa,IA,4,Great Lakes,75.3690363,9.800251655,2818401,4.673187055
19,1993,Iowa,IA,4,Great Lakes,76.79544331,9.403115001,2836972,4.155469679
19,1994,Iowa,IA,4,Great Lakes,79.90272435,9.913043671,2850746,4.850508979
19,1995,Iowa,IA,4,Great Lakes,82.29985676,9.961388622,2867373,5.249906884
19,1996,Iowa,IA,4,Great Lakes,83.17512914,10.36879682,2880000,4.090184443
19,1997,Iowa,IA,4,Great Lakes,84.56826448,10.55758592,2891119,4.983663817
19,1998,Iowa,IA,4,Great Lakes,87.07588763,10.82812487,2902872,4.682713755
19,1999,Iowa,IA,4,Great Lakes,87.98831396,10.66646934,2917634,3.931963441
19,2000,Iowa,IA,4,Great Lakes,87.89010764,10.84901913,2928514,3.542750007
19,2001,Iowa,IA,4,Great Lakes,89.21277241,10.72906057,2932225,3.389062303
19,2002,Iowa,IA,4,Great Lakes,90.92888477,11.03256741,2935840,4.750538726
19,2003,Iowa,IA,4,Great Lakes,92.83305325,11.10960188,2944062,3.960919023
20,1975,Kansas,KS,4,Great Lakes,98.59838143,8.645101577,2278621,-0.217653244
20,1976,Kansas,KS,4,Great Lakes,100.8100701,8.861984855,2298645,3.126425057
20,1977,Kansas,KS,4,Great Lakes,105.0016602,8.926458329,2317836,1.303291856
20,1978,Kansas,KS,4,Great Lakes,110.5773824,9.101740273,2332815,1.338015043
20,1979,Kansas,KS,4,Great Lakes,106.6867703,8.976151194,2347370,-3.685265457
20,1980,Kansas,KS,4,Great Lakes,100,8.629319315,2369039,-0.530145598
20,1981,Kansas,KS,4,Great Lakes,93.8171131,8.90349822,2384853,6.240200288
20,1982,Kansas,KS,4,Great Lakes,90.41379818,9.163519713,2401207,8.934796036
20,1983,Kansas,KS,4,Great Lakes,87.72502951,9.165323301,2415529,6.413582885
20,1984,Kansas,KS,4,Great Lakes,85.41720847,9.772457436,2424088,8.806232384
20,1985,Kansas,KS,4,Great Lakes,84.61041341,9.943794093,2427401,8.357082149
20,1986,Kansas,KS,4,Great Lakes,86.8378904,10.3052755,2432614,8.096612254
20,1987,Kansas,KS,4,Great Lakes,85.42361389,10.21406249,2445367,5.407774601
20,1988,Kansas,KS,4,Great Lakes,83.09672349,10.26967474,2461995,5.978547598
20,1989,Kansas,KS,4,Great Lakes,81.3567249,10.30414381,2472838,5.741660436
20,1990,Kansas,KS,4,Great Lakes,78.49127878,10.59694329,2481349,5.767172983
20,1991,Kansas,KS,4,Great Lakes,76.29019836,10.52476061,2498722,4.725069744
20,1992,Kansas,KS,4,Great Lakes,76.57113567,10.92731047,2532394,5.804677248
20,1993,Kansas,KS,4,Great Lakes,76.70834048,10.87995794,2556547,4.428970936
20,1994,Kansas,KS,4,Great Lakes,79.90650583,11.00988079,2580513,5.671776922
20,1995,Kansas,KS,4,Great Lakes,81.6860904,10.92878767,2601007,4.798471811
20,1996,Kansas,KS,4,Great Lakes,82.06622996,11.04863345,2614554,3.124676462
20,1997,Kansas,KS,4,Great Lakes,83.05165581,11.22709401,2635292,4.528900627
20,1998,Kansas,KS,4,Great Lakes,86.27537097,11.74607614,2660598,5.256139152
20,1999,Kansas,KS,4,Great Lakes,89.43019509,11.89260393,2678338,5.594645591
20,2000,Kansas,KS,4,Great Lakes,90.25493953,12.06707937,2692643,3.642788977
20,2001,Kansas,KS,4,Great Lakes,92.19262519,12.13846228,2700453,3.776413774
20,2002,Kansas,KS,4,Great Lakes,95.3057064,12.36249789,2711769,5.451795953
20,2003,Kansas,KS,4,Great Lakes,97.16444588,12.56454671,2723507,3.962806439
21,1975,Kentucky,KY,5,Plains,108.5145118,6.995009297,3468755,-0.262152077
21,1976,Kentucky,KY,5,Plains,103.1092786,7.249754964,3530443,2.439863078
21,1977,Kentucky,KY,5,Plains,105.1863262,7.474819687,3575001,1.173376282
21,1978,Kentucky,KY,5,Plains,109.2149648,7.591341896,3611382,-0.046854159
21,1979,Kentucky,KY,5,Plains,108.06028,7.603793442,3643655,-2.097283167
21,1980,Kentucky,KY,5,Plains,100,7.23772529,3664221,-0.773055479
21,1981,Kentucky,KY,5,Plains,97.65391819,7.453916067,3670395,7.344654527
21,1982,Kentucky,KY,5,Plains,90.8536022,7.352195869,3683449,6.125110033
21,1983,Kentucky,KY,5,Plains,88.54964037,7.164394992,3694469,6.010201473
21,1984,Kentucky,KY,5,Plains,87.2943936,7.853899536,3695459,9.295866138
21,1985,Kentucky,KY,5,Plains,88.04830071,7.993719445,3694816,9.192118452
21,1986,Kentucky,KY,5,Plains,91.15305561,8.221814305,3687805,8.08711965
21,1987,Kentucky,KY,5,Plains,92.51434056,8.35527057,3683330,5.457336741
21,1988,Kentucky,KY,5,Plains,93.51767345,8.536686865,3680002,6.025372686
21,1989,Kentucky,KY,5,Plains,94.0842599,8.773857397,3677318,5.205479758
21,1990,Kentucky,KY,5,Plains,92.40076681,8.840337425,3694048,4.79381167
21,1991,Kentucky,KY,5,Plains,91.97514636,8.964417649,3722328,4.968786912
21,1992,Kentucky,KY,5,Plains,93.37064448,9.336969204,3765469,6.106031526
21,1993,Kentucky,KY,5,Plains,94.16465696,9.250772869,3812206,4.497409796
21,1994,Kentucky,KY,5,Plains,96.584168,9.287904076,3849088,4.67883581
21,1995,Kentucky,KY,5,Plains,98.98643237,9.33619494,3887427,4.956445066
21,1996,Kentucky,KY,5,Plains,101.084824,9.572920062,3919535,5.070214903
21,1997,Kentucky,KY,5,Plains,103.8395818,9.833792509,3952747,5.604353278
21,1998,Kentucky,KY,5,Plains,106.437062,10.17259042,3985390,4.578479558
21,1999,Kentucky,KY,5,Plains,107.9685554,10.22837383,4018053,4.432546427
21,2000,Kentucky,KY,5,Plains,108.8015141,10.63419764,4048635,4.165365543
21,2001,Kentucky,KY,5,Plains,112.2232564,10.65275134,4067336,5.218905339
21,2002,Kentucky,KY,5,Plains,114.6656619,10.91895904,4089822,5.248679378
21,2003,Kentucky,KY,5,Plains,116.7996499,11.17546854,4117827,3.691987045
22,1975,Louisiana,LA,5,Plains,83.38356903,6.858689124,3886963,0.090894688
22,1976,Louisiana,LA,5,Plains,86.09620302,7.185387263,3951636,2.831979279
22,1977,Louisiana,LA,5,Plains,88.25232144,7.407532857,4015582,1.724211631
22,1978,Louisiana,LA,5,Plains,98.18787267,7.725444953,4073288,1.408542314
22,1979,Louisiana,LA,5,Plains,104.9689131,7.718623689,4139316,-1.121378665
22,1980,Louisiana,LA,5,Plains,100,7.679669513,4223101,-0.723718258
22,1981,Louisiana,LA,5,Plains,99.17931324,7.879561997,4283297,4.353376923
22,1982,Louisiana,LA,5,Plains,97.93914545,7.9468556,4352609,7.809199409
22,1983,Louisiana,LA,5,Plains,96.02967652,8.038409534,4395311,8.87975085
22,1984,Louisiana,LA,5,Plains,91.60691272,8.300586229,4400474,8.482493424
22,1985,Louisiana,LA,5,Plains,85.71982848,8.310969099,4408113,7.874158463
22,1986,Louisiana,LA,5,Plains,84.34766598,8.185194955,4406922,7.179160571
22,1987,Louisiana,LA,5,Plains,77.62300276,8.016441466,4344151,5.791220323
22,1988,Louisiana,LA,5,Plains,71.10823616,8.365871273,4288859,7.04580693
22,1989,Louisiana,LA,5,Plains,68.3515234,8.53921795,4252896,4.96825348
22,1990,Louisiana,LA,5,Plains,66.50617141,8.904988328,4221532,5.388832499
22,1991,Louisiana,LA,5,Plains,65.7500831,8.992742376,4253279,4.812606679
22,1992,Louisiana,LA,5,Plains,66.68860416,9.192700665,4293003,4.583316851
22,1993,Louisiana,LA,5,Plains,67.51951272,9.183739462,4316428,3.543783567
22,1994,Louisiana,LA,5,Plains,69.41650325,9.371648584,4347481,4.572344682
22,1995,Louisiana,LA,5,Plains,70.20988052,9.367603567,4378779,4.236026988
22,1996,Louisiana,LA,5,Plains,71.26245225,9.271212178,4398877,3.689575755
22,1997,Louisiana,LA,5,Plains,71.9580722,9.319422051,4421071,3.992007942
22,1998,Louisiana,LA,5,Plains,74.65010484,9.681979551,4440344,4.986040826
22,1999,Louisiana,LA,5,Plains,75.91195603,9.60229754,4460811,4.857113857
22,2000,Louisiana,LA,5,Plains,75.96674379,9.727615199,4469216,4.316413724
22,2001,Louisiana,LA,5,Plains,78.00144082,10.1446204,4466001,4.27670472
22,2002,Louisiana,LA,5,Plains,79.8336749,10.38418633,4476192,4.923007058
22,2003,Louisiana,LA,5,Plains,82.14922946,10.52847005,4496334,3.41878811
23,1975,Maine,ME,1,New England,92.94294374,6.776049508,1073280,0.222399566
23,1976,Maine,ME,1,New England,90.28625048,7.117795849,1089960,1.177097392
23,1977,Maine,ME,1,New England,96.77859891,7.273250432,1105369,2.986546092
23,1978,Maine,ME,1,New England,104.3311846,7.529400033,1115457,3.627371206
23,1979,Maine,ME,1,New England,108.6079373,7.512783469,1124927,-0.120669823
23,1980,Maine,ME,1,New England,100,7.463727526,1126860,-0.143092706
23,1981,Maine,ME,1,New England,96.70854046,7.336267569,1133033,3.61057164
23,1982,Maine,ME,1,New England,91.79752204,7.558530629,1136683,9.836105139
23,1983,Maine,ME,1,New England,95.55441401,7.806193649,1144772,7.637472892
23,1984,Maine,ME,1,New England,102.5636135,8.268472675,1155634,7.916073319
23,1985,Maine,ME,1,New England,109.118457,8.463002124,1162935,6.982156214
23,1986,Maine,ME,1,New England,122.3910594,8.816423414,1170126,6.49362294
23,1987,Maine,ME,1,New England,138.09583,9.021422869,1184577,5.101305748
23,1988,Maine,ME,1,New England,144.3936741,9.21190346,1203840,3.823510135
23,1989,Maine,ME,1,New England,143.2913279,9.327661313,1219961,3.697505469
23,1990,Maine,ME,1,New England,132.6052127,9.150071453,1231719,3.69471988
23,1991,Maine,ME,1,New England,123.7264676,8.901854123,1237081,4.471217434
23,1992,Maine,ME,1,New England,120.3109131,9.084303154,1238508,5.687560964
23,1993,Maine,ME,1,New England,116.5644804,9.015144431,1242302,4.36656856
23,1994,Maine,ME,1,New England,112.9566362,9.220817449,1242662,6.662936401
23,1995,Maine,ME,1,New England,111.1530621,9.356218785,1243480,5.229443722
23,1996,Maine,ME,1,New England,111.0805078,9.509630052,1249060,4.448797647
23,1997,Maine,ME,1,New England,110.282114,9.597645342,1254774,4.483710239
23,1998,Maine,ME,1,New England,113.6406987,9.89851962,1259127,4.293646268
23,1999,Maine,ME,1,New England,117.4910807,10.01670273,1266808,4.568144037
23,2000,Maine,ME,1,New England,121.8599979,10.11861747,1277280,3.394951635
23,2001,Maine,ME,1,New England,128.6444205,10.24140871,1284691,2.869666957
23,2002,Maine,ME,1,New England,137.8754129,10.48021606,1294894,3.914204406
23,2003,Maine,ME,1,New England,145.3179476,10.51779996,1305728,1.975525148
24,1975,Maryland,MD,2,Mideast,93.26050856,8.973312981,4157208,0.912101244
24,1976,Maryland,MD,2,Mideast,96.37183941,9.325696253,4172132,3.313895618
24,1977,Maryland,MD,2,Mideast,97.17336097,9.372457487,4194639,1.205233236
24,1978,Maryland,MD,2,Mideast,101.8098457,9.629037514,4211641,1.740004582
24,1979,Maryland,MD,2,Mideast,104.8753158,9.665198715,4223398,0.603717802
24,1980,Maryland,MD,2,Mideast,100,9.510895078,4227643,-1.739620385
24,1981,Maryland,MD,2,Mideast,98.47624744,9.526927069,4261905,5.260833871
24,1982,Maryland,MD,2,Mideast,95.12523502,9.924744251,4282923,9.404115347
24,1983,Maryland,MD,2,Mideast,93.31131329,10.31658556,4313329,7.641979915
24,1984,Maryland,MD,2,Mideast,94.40076811,10.85942072,4365246,8.2074282
24,1985,Maryland,MD,2,Mideast,96.09133661,11.38744989,4413072,7.893903924
24,1986,Maryland,MD,2,Mideast,100.9157692,11.76828242,4486956,6.556080456
24,1987,Maryland,MD,2,Mideast,109.7649583,12.00479887,4565558,6.443593213
24,1988,Maryland,MD,2,Mideast,118.553636,12.46358904,4657903,5.340996837
24,1989,Maryland,MD,2,Mideast,125.2191341,12.58798862,4727303,4.99022797
24,1990,Maryland,MD,2,Mideast,124.3440414,12.53628693,4799770,4.385294413
24,1991,Maryland,MD,2,Mideast,121.3671151,12.35587067,4867641,4.576936061
24,1992,Maryland,MD,2,Mideast,120.6320274,12.51665658,4923368,5.463529157
24,1993,Maryland,MD,2,Mideast,118.9983394,12.52047305,4971889,5.100443303
24,1994,Maryland,MD,2,Mideast,115.131619,12.58332178,5023060,5.341660188
24,1995,Maryland,MD,2,Mideast,112.5747019,12.59444303,5070033,5.036097655
24,1996,Maryland,MD,2,Mideast,111.9424519,12.69965529,5111986,5.073231175
24,1997,Maryland,MD,2,Mideast,111.4097851,12.89245322,5157328,5.845029952
24,1998,Maryland,MD,2,Mideast,113.2731825,13.53123167,5204464,5.250229697
24,1999,Maryland,MD,2,Mideast,114.3244835,13.88139645,5254509,5.005726335
24,2000,Maryland,MD,2,Mideast,116.790741,14.4385855,5311531,4.411648109
24,2001,Maryland,MD,2,Mideast,123.1012326,14.6427276,5383377,4.513551388
24,2002,Maryland,MD,2,Mideast,132.8781982,15.01997215,5450525,4.163898188
24,2003,Maryland,MD,2,Mideast,142.983779,15.16156227,5508909,2.879747204
25,1975,Massachusetts,MA,1,New England,94.80725085,8.404843426,5762138,0.222399566
25,1976,Massachusetts,MA,1,New England,89.28881501,8.40763287,5748868,1.177097392
25,1977,Massachusetts,MA,1,New England,89.69256054,8.664915837,5744097,2.986546092
25,1978,Massachusetts,MA,1,New England,96.97458321,9.077833016,5742923,3.627371206
25,1979,Massachusetts,MA,1,New England,101.6404473,9.084136236,5746188,-0.120669823
25,1980,Massachusetts,MA,1,New England,100,9.052958933,5746075,-0.143092706
25,1981,Massachusetts,MA,1,New England,101.3029471,8.986503036,5768685,3.61057164
25,1982,Massachusetts,MA,1,New England,103.1538491,9.585308436,5771222,9.836105139
25,1983,Massachusetts,MA,1,New England,109.767024,9.97922631,5799405,7.637472892
25,1984,Massachusetts,MA,1,New England,126.7949794,10.73162303,5840774,7.916073319
25,1985,Massachusetts,MA,1,New England,151.4842124,10.98123653,5880734,6.982156214
25,1986,Massachusetts,MA,1,New England,181.6827205,11.43385078,5902677,6.49362294
25,1987,Massachusetts,MA,1,New England,199.6521939,11.75182893,5935205,5.101305748
25,1988,Massachusetts,MA,1,New England,197.8791418,12.24497056,5979983,3.823510135
25,1989,Massachusetts,MA,1,New England,187.6659198,12.06461717,6015478,3.697505469
25,1990,Massachusetts,MA,1,New England,170.1969148,11.77145882,6022639,3.69471988
25,1991,Massachusetts,MA,1,New England,154.2167885,11.54790012,6018470,4.471217434
25,1992,Massachusetts,MA,1,New England,148.9389483,11.82935766,6028709,5.687560964
25,1993,Massachusetts,MA,1,New England,145.1031378,11.74725002,6060569,4.36656856
25,1994,Massachusetts,MA,1,New England,143.1422545,12.07192034,6095241,6.662936401
25,1995,Massachusetts,MA,1,New England,142.6623001,12.21685963,6141445,5.229443722
25,1996,Massachusetts,MA,1,New England,143.5351788,12.36186985,6179756,4.448797647
25,1997,Massachusetts,MA,1,New England,145.855302,12.54510505,6226058,4.483710239
25,1998,Massachusetts,MA,1,New England,152.7239652,12.94834195,6271838,4.293646268
25,1999,Massachusetts,MA,1,New England,164.5856847,13.19993565,6317345,4.568144037
25,2000,Massachusetts,MA,1,New England,180.5290739,13.6365187,6362076,3.394951635
25,2001,Massachusetts,MA,1,New England,194.3327565,13.71750797,6399869,2.869666957
25,2002,Massachusetts,MA,1,New England,212.3882066,13.98424609,6421800,3.914204406
25,2003,Massachusetts,MA,1,New England,224.1184343,13.80907631,6433422,1.975525148
26,1975,Michigan,MI,3,Southeast,96.2113851,8.853804232,9107840,1.514886318
26,1976,Michigan,MI,3,Southeast,94.70562111,9.310848257,9117481,3.193581894
26,1977,Michigan,MI,3,Southeast,96.33127113,9.679492968,9157247,1.383429591
26,1978,Michigan,MI,3,Southeast,103.9928758,9.864247432,9201953,1.420166078
26,1979,Michigan,MI,3,Southeast,109.7865223,9.583501238,9248814,-2.33613232
26,1980,Michigan,MI,3,Southeast,100,8.983362528,9255553,-2.814609626
26,1981,Michigan,MI,3,Southeast,93.93848196,8.817015219,9209287,5.313506631
26,1982,Michigan,MI,3,Southeast,84.70625745,8.923467491,9115196,9.791174444
26,1983,Michigan,MI,3,Southeast,81.22007312,9.228510531,9047764,9.195945994
26,1984,Michigan,MI,3,Southeast,79.18889262,9.917690367,9049454,9.359099802
26,1985,Michigan,MI,3,Southeast,79.96945229,10.29912611,9076287,7.944426077
26,1986,Michigan,MI,3,Southeast,85.33937649,10.74512233,9127774,7.626110502
26,1987,Michigan,MI,3,Southeast,91.78722117,10.67880763,9187484,6.284678293
26,1988,Michigan,MI,3,Southeast,95.12532177,10.94804086,9218002,5.846481762
26,1989,Michigan,MI,3,Southeast,96.29203684,11.07428278,9253298,4.054151251
26,1990,Michigan,MI,3,Southeast,96.25051605,10.99156492,9311319,4.298689814
26,1991,Michigan,MI,3,Southeast,96.59499088,10.91259129,9400446,5.32977534
26,1992,Michigan,MI,3,Southeast,97.97746399,11.32289377,9479065,6.058140374
26,1993,Michigan,MI,3,Southeast,98.00182429,11.34472075,9540114,4.532979708
26,1994,Michigan,MI,3,Southeast,99.84387984,11.78071395,9597737,4.859288925
26,1995,Michigan,MI,3,Southeast,103.4802108,11.75989789,9676211,4.445516629
26,1996,Michigan,MI,3,Southeast,108.8219,11.76888128,9758645,4.778520349
26,1997,Michigan,MI,3,Southeast,114.2785264,11.92861164,9809051,4.800402512
26,1998,Michigan,MI,3,Southeast,118.8414016,12.31828366,9847942,4.31708706
26,1999,Michigan,MI,3,Southeast,123.5887566,12.54193896,9897116,4.508321508
26,2000,Michigan,MI,3,Southeast,127.9206076,12.77801559,9955795,4.086021137
26,2001,Michigan,MI,3,Southeast,132.0156299,12.70082366,10005218,4.40947624
26,2002,Michigan,MI,3,Southeast,134.397984,12.71991676,10043221,3.944118771
26,2003,Michigan,MI,3,Southeast,136.3879395,13.07989179,10079985,3.679931524
27,1975,Minnesota,MN,4,Great Lakes,87.44024063,8.405294295,3925793,0.691269355
27,1976,Minnesota,MN,4,Great Lakes,90.3593941,8.490720861,3956602,2.371704493
27,1977,Minnesota,MN,4,Great Lakes,92.92969085,8.882335906,3979844,1.272046737
27,1978,Minnesota,MN,4,Great Lakes,100.146131,9.050379666,4004676,0.009544784
27,1979,Minnesota,MN,4,Great Lakes,102.7420883,8.896239653,4038150,-1.252742855
27,1980,Minnesota,MN,4,Great Lakes,100,8.837681948,4085017,1.106110535
27,1981,Minnesota,MN,4,Great Lakes,89.82353153,8.64255872,4111733,2.575770374
27,1982,Minnesota,MN,4,Great Lakes,84.53142459,8.441034432,4131450,4.318064821
27,1983,Minnesota,MN,4,Great Lakes,86.22522631,8.741203459,4141458,9.908523123
27,1984,Minnesota,MN,4,Great Lakes,85.17020413,9.632277988,4157704,9.154992089
27,1985,Minnesota,MN,4,Great Lakes,84.34158849,9.811985683,4184301,7.660389081
27,1986,Minnesota,MN,4,Great Lakes,86.57750874,10.22401559,4205213,7.720907796
27,1987,Minnesota,MN,4,Great Lakes,88.1921163,10.41989392,4235136,6.466537406
27,1988,Minnesota,MN,4,Great Lakes,86.65224646,10.30733177,4296163,4.813917305
27,1989,Minnesota,MN,4,Great Lakes,85.84018887,10.6837791,4338056,5.242749891
27,1990,Minnesota,MN,4,Great Lakes,83.95158073,10.75008933,4389857,5.305062552
27,1991,Minnesota,MN,4,Great Lakes,84.09831435,10.73345649,4440859,6.127210397
27,1992,Minnesota,MN,4,Great Lakes,83.92693916,10.93333763,4495572,4.673187055
27,1993,Minnesota,MN,4,Great Lakes,84.47800094,10.65010702,4555954,4.155469679
27,1994,Minnesota,MN,4,Great Lakes,85.30098969,10.96904043,4610355,4.850508979
27,1995,Minnesota,MN,4,Great Lakes,87.21056977,11.17184533,4660180,5.249906884
27,1996,Minnesota,MN,4,Great Lakes,88.68052968,11.41984331,4712827,4.090184443
27,1997,Minnesota,MN,4,Great Lakes,90.94286549,11.67446395,4763390,4.983663817
27,1998,Minnesota,MN,4,Great Lakes,94.63273022,12.28580797,4813412,4.682713755
27,1999,Minnesota,MN,4,Great Lakes,99.11444246,12.45765223,4873481,3.931963441
27,2000,Minnesota,MN,4,Great Lakes,104.9910881,12.61065388,4933648,3.542750007
27,2001,Minnesota,MN,4,Great Lakes,111.7531099,12.45551001,4985202,3.389062303
27,2002,Minnesota,MN,4,Great Lakes,119.7339396,12.69302971,5024791,4.750538726
27,2003,Minnesota,MN,4,Great Lakes,126.5305295,12.9405285,5059375,3.960919023
28,1975,Mississippi,MS,5,Plains,111.7266826,5.909741305,2399924,0.090894688
28,1976,Mississippi,MS,5,Plains,108.2549642,6.257028178,2430324,2.831979279
28,1977,Mississippi,MS,5,Plains,109.0934437,6.498418683,2459810,1.724211631
28,1978,Mississippi,MS,5,Plains,107.2912737,6.579905067,2488033,1.408542314
28,1979,Mississippi,MS,5,Plains,112.0389512,6.622257042,2507967,-1.121378665
28,1980,Mississippi,MS,5,Plains,100,6.304532218,2525342,-0.723718258
28,1981,Mississippi,MS,5,Plains,93.10921739,6.355296566,2539032,4.353376923
28,1982,Mississippi,MS,5,Plains,90.08497409,6.398894404,2556776,7.809199409
28,1983,Mississippi,MS,5,Plains,92.87060681,6.426847077,2567719,8.87975085
28,1984,Mississippi,MS,5,Plains,91.36879606,6.804949896,2578053,8.482493424
28,1985,Mississippi,MS,5,Plains,92.45978287,6.899735894,2588103,7.874158463
28,1986,Mississippi,MS,5,Plains,92.85784581,7.009572216,2593596,7.179160571
28,1987,Mississippi,MS,5,Plains,89.83900918,7.140853218,2588545,5.791220323
28,1988,Mississippi,MS,5,Plains,86.1875463,7.469756332,2580349,7.04580693
28,1989,Mississippi,MS,5,Plains,83.33039187,7.69604406,2574272,4.96825348
28,1990,Mississippi,MS,5,Plains,81.08447216,7.748047,2578897,5.388832499
28,1991,Mississippi,MS,5,Plains,79.18022805,7.832172139,2598733,4.812606679
28,1992,Mississippi,MS,5,Plains,79.24316164,8.037158958,2623734,4.583316851
28,1993,Mississippi,MS,5,Plains,78.74353567,8.10901808,2655100,3.543783567
28,1994,Mississippi,MS,5,Plains,80.21842149,8.322336639,2688992,4.572344682
28,1995,Mississippi,MS,5,Plains,81.25158831,8.326811953,2722659,4.236026988
28,1996,Mississippi,MS,5,Plains,81.82061736,8.387625831,2748085,3.689575755
28,1997,Mississippi,MS,5,Plains,82.03396001,8.487582335,2777004,3.992007942
28,1998,Mississippi,MS,5,Plains,84.95284215,8.787112448,2804834,4.986040826
28,1999,Mississippi,MS,5,Plains,86.45148763,8.814725364,2828408,4.857113857
